parent_income,assets,family_size,student_earnings,high_school_gpa,college_savings,loan_debt,extracurriculars,volunteer_hours,aid_amount
112165,186321,6,29508,3.173639343402849,78165,20151,0,242,12557
75590,47139,2,11825,3.5686630660730043,88292,39478,4,418,21027
54157,146536,5,13501,3.086917762031338,41394,11017,3,223,14599
66451,160865,2,14668,3.9516323797434163,72392,13432,9,353,7014
165493,173664,5,25265,2.90824508546172,43071,45942,0,75,4781
23133,196779,8,23617,2.1015515768352513,54091,7815,8,240,9949
146053,15016,1,17489,2.3282905952848623,57449,42424,6,473,16911
31309,124107,3,11004,2.049040195570567,9443,26556,7,195,27639
194706,59393,3,14617,3.152308127327375,4669,23991,3,305,10266
129508,89524,5,2054,3.6887875345349466,12024,18510,9,466,20708
141878,130805,9,6439,3.5675688983384792,35915,47808,5,203,46540
103019,198778,1,17122,2.6222613597315507,785,41334,9,283,10426
179395,71225,7,26090,3.118452855377662,11595,8957,9,298,1912
91821,71819,4,27510,3.0857142921053655,14749,34358,1,278,31761
42517,176382,4,28589,2.3119207045838213,42806,9863,1,302,5637
36333,63764,8,9966,2.566167809623531,42624,30215,6,168,9612
64844,84843,6,23879,3.6879593101474644,33674,34730,4,47,2097
121917,36994,8,14778,3.838366252086529,65606,471,1,277,23344
109342,34654,4,12650,2.664232416637386,93494,18832,5,241,33449
29529,45921,8,28396,3.6694284254127125,33376,17945,6,183,2228
144120,104767,3,21994,3.2460603407561957,56763,35990,9,247,26597
44814,188481,9,2065,3.811691470938886,34351,19339,3,90,16025
168871,100293,1,26380,2.5645504091095424,93935,45462,4,397,22867
42913,61064,2,4716,2.0634668972021024,10385,34316,5,378,10435
156890,162893,7,27752,2.319987754628822,93440,41932,0,431,37402
124172,188146,7,6990,3.06093616176507,72624,43854,6,49,21000
66206,135653,6,20239,3.567046367862353,6504,41595,9,319,23128
35041,81040,5,23457,3.2272980855807862,66907,24052,5,147,27673
162223,9882,2,8318,3.4791124610945205,52219,36771,9,451,34029
65467,101890,5,28666,3.790740020475569,80950,9448,0,82,13294
126501,46187,1,15376,3.328932193657442,27095,3016,6,156,26029
176048,34453,3,11965,2.968118934270632,82661,46626,1,340,23159
121004,40691,2,26701,3.4618081791575133,21081,29040,7,134,4516
22476,102515,1,3701,3.2331593043384825,83416,25849,6,266,26312
124625,126494,6,16561,2.1320978433182565,49213,8899,2,192,2486
51988,57560,7,6989,3.9970575402494655,81947,32574,2,487,11632
29660,76530,6,25071,2.698757442911254,27702,39463,2,368,22027
79151,19344,8,23063,3.651720539349029,40325,48779,6,443,3390
115606,136803,9,29616,2.8330935501560965,23883,30948,1,461,6705
85120,106922,5,11476,3.765013596330919,47809,42158,8,257,38106
64063,149529,5,27288,2.2756352250091854,15360,19077,9,374,25462
41524,91605,4,7239,3.689607894472863,51618,19123,5,120,26348
58922,10394,4,26616,3.373979805393801,50011,46134,5,68,19866
179727,31931,3,26092,2.548914202258017,19814,37933,6,208,5980
69695,134282,9,5827,3.044693636145892,31206,28602,7,72,33578
121751,181514,8,4780,3.237049353801483,15309,25322,5,249,9674
111480,2000,8,15984,3.983343284623829,69289,36646,5,267,14340
40537,91890,6,8781,2.4716085509324524,70491,29115,8,174,47730
93966,112223,7,15690,3.4854748080476963,87901,35783,3,326,29657
128414,24669,8,15559,3.2566886376573145,72445,13577,2,189,36834
52674,83699,5,29050,2.6243484130105843,509,20540,2,322,37260
57729,15416,8,7679,2.1341250686821542,16075,41001,3,398,38980
86145,3274,9,23419,2.8181944082485373,45274,29199,1,457,27510
169187,55597,4,8955,3.474302281026921,40651,535,7,87,22576
82167,182061,7,7051,2.181000367433965,29610,22846,1,290,9941
125515,137429,5,22461,3.148168850307181,38784,23622,1,485,39673
157257,72526,6,25155,2.0159151250028158,25325,31355,8,115,18401
128692,71707,2,738,2.4545360857234444,82236,27359,2,467,29352
199639,73026,4,22803,3.6297758967484697,42973,8005,9,189,31521
171208,118861,9,15760,3.0725163629671455,1943,45536,1,348,8894
197983,46985,5,16933,3.5641624876888525,4605,26360,4,191,37260
34691,156488,4,28538,3.001582691972155,27203,8119,7,230,24573
180552,82986,6,1660,2.9595129609368627,40860,47966,7,240,36092
79524,134332,3,26320,2.069398375556937,29621,43725,7,270,37547
191082,64547,4,2971,3.1419092185906257,74442,3286,7,155,17534
183500,33220,7,6186,3.3652379762819304,46343,43010,1,462,44901
195250,184443,5,20633,3.8926254077120293,19791,39584,1,259,49439
51367,137149,5,27266,3.04722637392422,83543,42657,6,378,26679
156957,163403,1,6324,3.5497463829476876,53766,45141,5,66,36010
186029,30779,4,28203,2.8030397748286395,12592,43651,2,308,38732
103852,108661,6,27167,2.25177661395366,893,24106,6,402,26146
177719,78970,8,18616,3.030167360545337,11714,12428,6,56,5575
47907,60417,2,7574,3.150207658151512,66297,10075,9,279,38383
165511,133537,5,7068,3.533313384900312,70437,21691,3,14,21655
138096,110743,1,16547,2.7530951272305115,41176,16656,2,320,10178
29336,159886,4,2036,3.5754983275474483,83352,46990,9,463,12484
51634,159310,1,3761,2.544036125923386,23153,48222,1,255,39941
57058,75446,4,25149,2.843062381330469,93811,24956,1,445,3156
183090,3523,5,2208,3.3738277066149926,56000,47594,8,237,39830
46276,64716,8,29890,2.1227157316145915,6382,26376,0,196,43199
67468,38693,6,14570,3.722923385469773,50896,48035,6,196,13078
191811,62246,6,6500,2.930182677441029,45331,38935,1,372,19913
105283,191441,1,4473,3.4759564698713676,8774,34027,0,486,12026
199605,165408,8,11020,2.68619016658603,17816,44404,7,346,28438
84575,152793,6,5855,3.826843129561116,24742,28317,4,92,3221
193797,131886,9,12001,2.3269797997258066,25494,41801,1,106,40182
198431,129530,6,11017,2.058303026676576,93640,36952,0,436,37728
96896,197388,4,12591,2.1806733432460916,23927,31016,6,328,38085
169306,113548,5,17771,3.774038795558474,23432,1444,0,351,27539
63256,80361,1,4855,2.0944529010596504,21110,23031,9,101,4187
80509,2226,3,4623,2.312491960276187,64274,30160,0,58,31616
183498,37068,1,16886,2.1346252633730267,39121,36517,1,320,21070
145204,38909,2,19061,3.72082719874133,53596,19291,8,344,40697
145214,193433,6,25571,2.379677782410627,87100,6915,3,424,48265
40297,177018,2,18501,3.305175352338889,8438,49078,0,296,10702
174034,58001,8,16688,2.7491097667111957,56806,48223,7,46,27295
90511,121643,2,2660,2.688432790352009,11666,24151,1,402,42373
114195,147779,2,16231,2.68659025436878,82808,34564,6,10,3000
63905,48691,5,21749,2.4293915220480926,82083,34226,6,204,36633
184926,78674,8,5359,2.368048602528183,30118,43255,7,413,46033
139087,186529,8,15653,2.891945548597808,53728,47586,8,409,13269
158199,43917,3,9294,3.558793053899727,98164,2167,1,333,35303
33252,175606,3,27744,2.239905309137829,43494,14198,1,284,44179
58142,49987,9,23659,3.11894997198591,4527,32929,5,175,30007
31408,169052,4,23386,3.402761808409047,84198,34907,4,172,8509
101812,189697,6,19084,3.435750744394757,95976,7049,2,143,26011
199834,154223,1,25647,3.564906406398386,52408,38356,4,44,28957
29521,112574,4,324,3.261674277103788,31047,35245,0,285,44009
189211,3571,8,25668,2.8676782647702126,42383,9227,0,190,29192
96452,55207,7,27901,2.689839371406446,63796,16205,8,214,13249
158922,8576,4,23571,3.2313525266740326,72823,22306,2,277,43278
151876,53392,3,23167,2.305650206648197,971,32382,9,55,24617
22744,70243,8,18020,2.9185716529725814,10957,28982,7,325,32505
50224,68758,8,8631,3.492714665989939,52735,39841,6,360,14592
71520,148156,1,24919,2.914921511884053,4596,41244,3,409,36138
110709,100149,4,601,3.853083728519534,88826,18525,1,163,19924
41761,125398,1,23737,2.2992165654974643,74726,31617,9,409,9397
135517,88484,1,1369,3.9878867693280218,71578,39632,3,27,14956
54582,142302,4,16420,2.2359152312112247,60029,18835,1,204,32819
133079,50192,8,13362,2.7701596293396418,57842,20093,1,77,12048
50447,129748,4,24715,3.9555452813526553,14388,35692,7,251,32883
31595,94670,3,16510,3.459043652521987,76479,12424,7,2,2216
127256,10945,6,10574,2.4132191074395717,81998,14146,0,333,16862
58906,80483,9,5096,2.2963481764534235,9649,26372,0,308,37824
196976,34833,2,17824,3.833087026009763,28949,46658,5,55,27887
103415,31346,1,22464,2.9728517206617697,2696,48125,0,345,32330
42452,28172,9,517,2.7700835267861903,36691,46658,8,32,5792
46275,55395,8,6290,3.2689002342972278,67891,10997,8,191,24807
191277,96372,8,7616,2.59390634793859,1681,33760,5,316,43119
73955,93167,9,29893,3.3851121174769316,73843,24874,8,377,9927
33813,75907,6,4034,3.2098413328559867,83020,6788,9,62,31196
123524,75820,3,23174,2.1004752313037858,91599,43295,1,342,21229
160616,3772,9,4457,3.5901254152541053,78228,39532,2,240,22035
73394,91089,5,17494,2.036293454717389,1711,7721,2,99,40292
44288,92642,2,16649,2.4478606025969416,25461,33509,8,167,46948
130854,174978,8,10797,2.346299626065864,20958,36520,4,404,40458
85677,139328,2,3706,2.2084631249448003,15170,34467,7,66,5068
165674,135682,8,20752,3.0715467902909754,21210,13047,4,384,8792
69998,104343,7,17268,2.395883234406803,67124,39146,4,253,43418
133130,173825,9,1991,2.555501219360502,44604,36723,7,119,6430
180063,184506,2,15532,2.076169305554557,48574,46790,7,457,19025
146581,89567,1,16812,2.7708138634897774,21245,23274,2,214,15758
78699,27452,8,24739,3.894664313582698,63493,37508,8,91,16948
98886,91659,2,19151,3.5941326016735458,99263,33344,9,279,45295
128904,37064,6,9592,2.975069894465327,44606,42486,3,231,26289
46537,45617,1,24174,3.4278886765053693,43204,7008,2,369,44548
174708,112593,4,18267,3.3269511674837173,21935,14893,1,313,34249
67974,105466,1,29149,2.0062986733676142,52355,15518,4,464,5811
136988,134655,2,2235,2.7510493807150955,50182,28044,0,100,12191
34973,61558,5,12791,2.2911250579775535,68498,2684,9,175,49514
183963,106313,7,17961,2.4266598706795905,68513,3757,7,248,35941
159100,39260,1,10137,2.1181894315128416,83678,36109,8,17,26428
106711,75479,4,12194,2.5887056515012015,61547,39672,6,384,41824
167949,162163,1,4001,2.003720451100727,23734,7758,2,342,37813
56566,187720,8,13409,3.6998589587282336,22735,49717,3,95,40572
105709,71177,8,3593,2.2200281238112423,6562,27325,1,282,27956
63923,139884,9,8510,3.902607039565443,88858,19264,6,79,30568
103565,6441,7,7364,3.5511444703773885,50625,46508,0,98,22319
183054,78747,7,5622,3.523814950757478,64195,36026,1,469,7521
23393,102263,7,1776,2.164207159743748,67597,19366,9,454,32752
112294,24033,3,15855,3.963086427728265,10842,40071,6,300,45881
126747,101383,3,12622,2.2409845929591263,93425,6100,3,11,41792
157935,125086,5,11764,3.1113277434614677,95633,42595,0,317,12360
94797,80067,7,2314,2.635450040664146,85457,16634,9,104,47555
109455,125796,7,24119,2.1215497441306512,54776,22640,4,337,14673
70085,89017,7,18996,2.5106830235142876,51886,7079,1,120,8028
130988,10263,6,253,2.8827348257353935,94187,1018,5,381,33867
46888,109097,8,28206,3.890964169344658,47201,14378,3,389,21612
30088,179098,2,6189,2.6232247598870253,99880,42201,6,236,30087
130702,81923,4,7190,2.2065361247775823,41748,49341,5,31,13916
54405,181645,1,17569,2.6980131378648786,74402,45033,2,368,17214
70579,162703,6,2581,3.274623808431599,65426,49814,7,88,42896
46940,170822,1,22454,2.3781319396996454,2233,28756,0,96,44412
137808,160184,4,29403,2.7538094994737685,68892,292,8,270,31737
175914,8209,8,8498,2.274311072277843,54255,18662,0,327,2941
37596,170089,7,19625,2.3608241686992266,74198,48965,0,95,18441
39827,164142,3,13076,2.101803280788057,36905,41494,5,264,48119
26546,14053,3,26937,2.3807111771708627,47182,39537,1,288,23584
187595,141550,1,1260,3.228168790116187,59741,37842,5,103,43499
138117,195208,8,19446,3.3470203375536864,3201,38385,1,15,23589
141917,147512,9,25169,3.363093526483051,74484,37545,9,456,40713
49431,166766,2,22871,3.899333578696635,80415,37417,5,413,40095
166875,36137,5,25816,2.513235866163736,58880,24477,4,348,30283
78862,28162,4,17243,3.396886979422635,29106,24494,0,15,22687
29412,104034,9,22160,3.531731402865063,71932,47031,4,274,45471
60016,129346,8,11816,3.8894845836898817,2927,5692,1,443,40897
99477,119610,8,23973,2.9652113813222156,88768,35308,3,480,31169
70296,178999,3,22943,2.614335919869511,52279,30558,2,327,7913
105549,7702,7,9874,2.550433679079454,26566,30672,1,126,17546
89180,60240,3,11113,2.1637850955292066,42195,47426,9,123,28518
55029,123384,5,26111,3.4789068586308907,27757,9566,6,322,16389
100195,38736,5,21770,2.5145529561203785,58164,29785,7,353,14081
37955,120361,4,4580,2.16800629228039,5075,31109,2,261,3779
158990,14426,6,22007,2.965779482232051,46935,47908,9,283,30165
192126,75184,7,11771,3.5140572203535236,41582,34759,1,461,43258
76951,70416,1,29647,3.083723926917333,87653,5147,6,54,26993
174416,21004,2,11570,3.6081244361398,87893,24035,3,133,24222
124256,154080,8,16895,3.6327710124147763,64154,17806,7,487,22245
69459,28451,3,11213,2.508944306344251,75958,2160,5,314,3334
39489,49920,8,7141,2.7470697893574623,6242,48436,7,208,16999
143445,103559,6,1087,3.060032400352056,53606,13301,7,359,31383
158737,35879,5,26337,3.6669114176045827,79359,37615,5,388,13101
40343,29047,5,3734,2.0300443812000326,61478,40474,8,481,49531
39195,17765,4,7035,2.5302950016372137,98975,15799,2,391,8825
150371,97701,1,23513,3.1535479515882026,51738,21569,6,435,4690
102208,18537,3,18781,3.8655746280828622,31193,4622,1,281,34342
66489,3936,2,14227,2.3708440726145605,8817,20355,2,412,33318
127974,91930,4,13899,3.1142933206200114,48975,46866,6,380,5189
63514,48677,3,29518,2.4103889021753973,12184,14052,5,117,9485
87033,63616,7,8930,3.8640037639115485,74642,1699,6,143,22146
24015,162446,9,29411,2.290684572245012,25223,9904,5,105,43806
115097,166407,8,11370,3.204040015904069,4066,16438,9,426,46379
75507,30109,9,28426,3.023872198850404,58955,15236,6,314,26292
80106,26147,1,5800,2.828960545252066,83228,14630,5,344,19945
180555,17210,9,480,3.043894758721517,47359,34489,9,50,35374
73598,42788,5,24078,2.1573265108986064,9836,7984,1,487,3990
90301,22686,4,25437,2.391498716914171,45471,17996,5,284,37043
38588,51600,7,17282,2.1374425858588193,9118,3262,2,189,15956
57811,84031,8,8417,3.8507755884480135,47133,45311,9,401,41999
161479,53704,8,12312,3.1493123036272292,78778,16874,0,379,11637
63362,12178,1,24787,2.5999625716196952,63027,18622,0,40,44629
136851,153746,7,24516,3.8704840751205394,63060,43438,7,161,21579
120922,97566,9,14088,2.1029878079404383,11855,1234,6,258,46469
137397,4079,7,7143,3.1687793016132977,95651,19772,2,330,20716
35782,107623,3,9348,3.3897642433010025,58980,22736,0,191,43020
157060,122846,2,5877,2.319720324663098,18848,29218,6,175,6226
51850,74210,4,16577,2.8030098832609296,89548,31580,1,293,38937
175559,155389,4,3120,3.6347427509515553,58083,18401,2,328,43498
67406,129134,6,25307,3.56944448893128,75111,12719,1,143,13692
76232,140566,3,12495,3.2211349970734457,97548,18411,8,163,41350
168697,54393,8,8717,2.8839051584782904,90377,49272,8,31,8573
129100,128295,7,13445,2.344610700856391,31997,31998,7,422,29209
151492,141156,6,10319,3.9971875212243124,66402,6357,7,468,46692
116161,20813,2,5746,2.1015742443030105,5810,15729,9,164,4043
141901,173296,6,25664,3.240518365939524,41000,10162,3,68,23955
96983,189828,6,6738,2.600265939550147,26109,17238,6,313,30703
129555,21488,9,19341,3.441141520764952,12220,30540,8,280,43519
127879,145505,6,18970,3.8096584691694177,2676,31437,4,210,16083
140476,137262,9,28500,3.5760095399323184,54836,11793,0,3,22363
190086,93234,4,26861,2.3838534024430684,28372,10142,8,25,44107
51554,133992,3,19865,3.444039224619143,86839,125,6,432,23717
70533,182456,9,22395,3.6584649321886875,31058,24323,8,20,11720
67307,114636,6,15482,2.5722670845477773,21932,44872,6,451,45842
24361,179895,2,28393,2.614403154999967,40451,1608,5,398,29994
146497,37631,1,28448,3.500255262393059,99786,43988,6,372,34380
106105,18626,3,28417,2.9845676728696136,87177,16216,8,75,19010
167035,165224,4,13975,3.50335184069648,16604,13743,6,284,4296
199286,157225,8,7549,2.6295975847998436,56401,26105,8,467,42189
121475,143846,7,26097,3.2269658695717194,59928,20715,6,401,27222
176035,130244,8,9774,3.4584792250132916,56585,10243,4,136,22180
141720,74845,5,5065,3.9486781077371544,51633,10502,6,139,4740
25113,25229,4,2483,2.595115944221676,10603,6915,4,284,21188
47796,88749,3,8739,2.056059902899599,44748,44788,3,18,35454
37540,117955,8,11339,2.743810806467027,16017,3459,7,316,17907
94264,130770,2,23256,2.8578026275400457,92178,25647,0,198,7666
114798,99019,4,11291,3.437121262188325,19184,32724,5,271,44415
128594,133169,4,3718,3.9408427114543096,83389,45239,2,252,1056
137396,74088,2,8333,3.4931714113449353,29635,20012,2,426,29638
82591,112995,4,20896,2.934345120793302,44476,3701,0,191,23944
112189,151018,7,10120,2.165473633082623,90337,26797,1,472,22182
179238,40483,9,6811,3.7425576238720906,74204,48607,1,151,38917
78430,119641,3,11658,3.6657325534776977,71489,21556,4,241,31534
136428,21714,7,14481,2.0185377511469946,35955,44620,4,497,15526
89691,188846,3,24548,2.616852715852549,35802,2820,9,492,11498
169076,115565,2,6041,3.5436710824833852,60500,21069,1,99,32745
73952,55162,3,5678,3.0223627718696537,11745,34275,5,61,43742
164844,93145,4,15021,2.6133383479113235,37391,9086,1,383,26354
41189,96518,8,14651,3.777844878350133,27677,37056,4,116,22835
73016,170581,6,10055,3.368371693592385,32673,29479,1,316,29911
179980,90163,6,7866,3.211280576078768,44899,14710,8,147,4158
109170,76287,2,26092,3.7931031752954496,8888,48222,4,70,29181
173855,88018,3,21912,3.981313314131919,46090,21143,0,67,9880
49939,60344,3,7707,2.9372845522936295,62576,36692,0,18,32474
124707,141311,1,20013,3.0684576583164933,70336,24894,8,148,11851
57268,133339,6,20330,2.8174047139206992,41950,23464,3,38,23005
112633,38507,9,22664,2.0730278038782792,23182,27815,9,193,8552
195430,146631,8,5167,2.860649131073398,34607,3549,4,193,21483
23878,29674,5,20470,3.4832214187951314,25549,40308,2,94,7091
175245,83890,5,18189,3.7302352632266693,12338,29458,9,95,41115
95194,49570,7,26787,3.96507869498875,94245,641,2,162,31605
80243,171640,3,11171,2.4708540732588697,34309,33282,1,418,20686
49890,137921,6,25514,2.8151003588292403,10318,29430,2,279,29858
141308,91624,7,25144,3.2469304784964708,27397,12624,1,245,32030
192999,116299,9,27853,2.40007230502746,46791,32690,0,270,43358
61969,64281,6,1878,2.611392470183312,74356,11360,9,230,28224
104715,161935,8,19582,2.279270659219884,24656,18731,3,286,42101
68677,7341,8,13891,3.532906610198687,69568,36959,0,340,35191
157176,187825,6,2235,3.6639742895988627,87910,19162,7,185,16786
117538,77669,1,24497,2.349595181312105,86091,29079,1,402,6960
183157,111889,7,8411,3.643490898801084,84616,3814,6,350,10879
26847,34912,3,27794,3.0540882358021557,88308,8058,6,386,5695
94088,157344,6,14993,2.5726451126312258,13225,41654,8,103,2699
168827,145726,4,25462,3.9106108963193376,13778,46133,9,145,20698
